STATIONS_ID,datetime,  QN,diffuse_radiation_J_cm2,global_radiation_J_cm2,sunshine_duration_min,longwave_radiation_J_cm2,eor,GHI_W_m2,DHI_W_m2
2559,2025-11-15 13:10:00,3,4.7,15.0,0.167,,eor,2500.0,783.3
2559,2025-11-15 13:20:00,3,4.7,15.5,0.167,,eor,2583.4,783.3
2559,2025-11-15 13:30:00,3,4.6,15.6,0.167,,eor,2600.1,766.7
2559,2025-11-15 13:40:00,3,4.5,15.7,0.167,,eor,2616.7,750.0
2559,2025-11-15 13:50:00,3,4.2,14.7,0.167,,eor,2450.0,700.0
2559,2025-11-15 14:00:00,3,3.8,11.3,0.167,,eor,1883.4,633.3
2559,2025-11-15 14:10:00,3,3.6,9.8,0.167,,eor,1633.4,600.0
2559,2025-11-15 14:20:00,3,3.8,8.1,0.167,,eor,1350.0,633.3
2559,2025-11-15 14:30:00,3,3.7,6.2,0.15,,eor,1033.4,616.7
2559,2025-11-15 14:40:00,3,3.8,7.1,0.167,,eor,1183.4,633.3
2559,2025-11-15 14:50:00,3,3.4,4.9,0.1,,eor,816.7,566.7
2559,2025-11-15 15:00:00,3,2.5,2.8,0.0,,eor,466.7,416.7
2559,2025-11-15 15:10:00,3,1.9,1.9,0.0,,eor,316.7,316.7
2559,2025-11-15 15:20:00,3,1.3,1.3,0.0,,eor,216.7,216.7
2559,2025-11-15 15:30:00,3,0.6,0.6,0.0,,eor,100.0,100.0
2559,2025-11-15 15:40:00,3,0.2,0.2,0.0,,eor,33.3,33.3
2559,2025-11-15 15:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 16:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 16:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 16:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 16:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 16:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 16:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 17:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 17:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 17:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 17:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 17:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 17:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 18:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 18:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 18:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 18:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 18:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 18:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 19:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 19:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 19:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 19:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 19:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 19:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 20:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 20:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 20:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 20:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 20:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 20:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 21:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 21:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 21:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 21:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 21:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 21:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 22:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 22:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 22:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 22:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 22:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 22:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 23:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 23:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 23:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 23:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 23:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-15 23:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 00:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 00:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 00:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 00:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 00:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 00:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 01:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 01:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 01:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 01:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 01:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 01:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 02:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 02:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 02:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 02:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 02:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 02:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 03:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 03:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 03:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 03:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 03:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 03:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 04:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 04:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 04:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 04:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 04:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 04:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 05:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 05:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 05:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 05:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 05:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 05:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 06:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 06:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 06:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 06:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 06:40:00,3,0.2,0.2,0.0,,eor,33.3,33.3
2559,2025-11-16 06:50:00,3,0.7,0.8,0.0,,eor,133.3,116.7
2559,2025-11-16 07:00:00,3,1.4,1.5,0.0,,eor,250.0,233.3
2559,2025-11-16 07:10:00,3,2.2,2.5,0.0,,eor,416.7,366.7
2559,2025-11-16 07:20:00,3,3.1,4.0,0.117,,eor,666.7,516.7
2559,2025-11-16 07:30:00,3,3.6,4.6,0.117,,eor,766.7,600.0
2559,2025-11-16 07:40:00,3,4.0,4.4,0.0,,eor,733.3,666.7
2559,2025-11-16 07:50:00,3,4.3,4.4,0.0,,eor,733.3,716.7
2559,2025-11-16 08:00:00,3,4.2,4.2,0.0,,eor,700.0,700.0
2559,2025-11-16 08:10:00,3,5.1,5.1,0.0,,eor,850.0,850.0
2559,2025-11-16 08:20:00,3,6.0,6.1,0.0,,eor,1016.7,1000.0
2559,2025-11-16 08:30:00,3,6.6,6.6,0.0,,eor,1100.0,1100.0
2559,2025-11-16 08:40:00,3,7.4,7.6,0.0,,eor,1266.7,1233.4
2559,2025-11-16 08:50:00,3,9.0,9.1,0.0,,eor,1516.7,1500.0
2559,2025-11-16 09:00:00,3,9.6,10.0,0.0,,eor,1666.7,1600.0
2559,2025-11-16 09:10:00,3,8.7,8.9,0.0,,eor,1483.4,1450.0
2559,2025-11-16 09:20:00,3,8.7,8.8,0.0,,eor,1466.7,1450.0
2559,2025-11-16 09:30:00,3,9.3,9.3,0.0,,eor,1550.0,1550.0
2559,2025-11-16 09:40:00,3,8.6,8.6,0.0,,eor,1433.4,1433.4
2559,2025-11-16 09:50:00,3,8.3,8.3,0.0,,eor,1383.4,1383.4
2559,2025-11-16 10:00:00,3,9.0,9.0,0.0,,eor,1500.0,1500.0
2559,2025-11-16 10:10:00,3,11.1,11.1,0.0,,eor,1850.0,1850.0
2559,2025-11-16 10:20:00,3,11.6,11.7,0.0,,eor,1950.0,1933.4
2559,2025-11-16 10:30:00,3,10.7,10.7,0.0,,eor,1783.4,1783.4
2559,2025-11-16 10:40:00,3,8.6,8.6,0.0,,eor,1433.4,1433.4
2559,2025-11-16 10:50:00,3,8.1,8.1,0.0,,eor,1350.0,1350.0
2559,2025-11-16 11:00:00,3,8.7,8.7,0.0,,eor,1450.0,1450.0
2559,2025-11-16 11:10:00,3,8.6,8.6,0.0,,eor,1433.4,1433.4
2559,2025-11-16 11:20:00,3,6.8,6.8,0.0,,eor,1133.4,1133.4
2559,2025-11-16 11:30:00,3,5.0,5.0,0.0,,eor,833.4,833.4
2559,2025-11-16 11:40:00,3,5.0,5.0,0.0,,eor,833.4,833.4
2559,2025-11-16 11:50:00,3,3.7,3.7,0.0,,eor,616.7,616.7
2559,2025-11-16 12:00:00,3,3.4,3.4,0.0,,eor,566.7,566.7
2559,2025-11-16 12:10:00,3,3.4,3.4,0.0,,eor,566.7,566.7
2559,2025-11-16 12:20:00,3,3.4,3.4,0.0,,eor,566.7,566.7
2559,2025-11-16 12:30:00,3,3.5,3.5,0.0,,eor,583.3,583.3
2559,2025-11-16 12:40:00,3,3.3,3.3,0.0,,eor,550.0,550.0
2559,2025-11-16 12:50:00,3,4.0,4.0,0.0,,eor,666.7,666.7
2559,2025-11-16 13:00:00,3,4.4,4.4,0.0,,eor,733.3,733.3
2559,2025-11-16 13:10:00,3,4.8,4.8,0.0,,eor,800.0,800.0
2559,2025-11-16 13:20:00,3,4.6,4.6,0.0,,eor,766.7,766.7
2559,2025-11-16 13:30:00,3,4.0,4.0,0.0,,eor,666.7,666.7
2559,2025-11-16 13:40:00,3,3.6,3.6,0.0,,eor,600.0,600.0
2559,2025-11-16 13:50:00,3,3.1,3.1,0.0,,eor,516.7,516.7
2559,2025-11-16 14:00:00,3,2.8,2.8,0.0,,eor,466.7,466.7
2559,2025-11-16 14:10:00,3,2.5,2.5,0.0,,eor,416.7,416.7
2559,2025-11-16 14:20:00,3,1.8,1.8,0.0,,eor,300.0,300.0
2559,2025-11-16 14:30:00,3,1.3,1.3,0.0,,eor,216.7,216.7
2559,2025-11-16 14:40:00,3,1.2,1.2,0.0,,eor,200.0,200.0
2559,2025-11-16 14:50:00,3,0.7,0.7,0.0,,eor,116.7,116.7
2559,2025-11-16 15:00:00,3,0.6,0.6,0.0,,eor,100.0,100.0
2559,2025-11-16 15:10:00,3,0.7,0.7,0.0,,eor,116.7,116.7
2559,2025-11-16 15:20:00,3,0.6,0.7,0.0,,eor,116.7,100.0
2559,2025-11-16 15:30:00,3,0.4,0.4,0.0,,eor,66.7,66.7
2559,2025-11-16 15:40:00,3,0.1,0.1,0.0,,eor,16.7,16.7
2559,2025-11-16 15:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 16:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 16:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 16:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 16:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 16:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 16:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 17:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 17:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 17:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 17:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 17:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 17:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 18:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 18:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 18:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 18:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 18:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 18:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 19:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 19:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 19:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 19:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 19:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 19:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 20:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 20:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 20:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 20:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 20:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 20:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 21:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 21:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 21:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 21:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 21:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 21:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 22:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 22:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 22:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 22:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 22:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 22:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 23:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 23:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 23:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 23:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 23:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-16 23:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 00:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 00:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 00:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 00:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 00:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 00:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 01:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 01:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 01:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 01:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 01:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 01:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 02:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 02:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 02:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 02:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 02:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 02:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 03:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 03:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 03:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 03:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 03:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 03:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 04:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 04:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 04:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 04:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 04:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 04:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 05:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 05:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 05:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 05:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 05:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 05:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 06:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 06:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 06:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 06:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 06:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 06:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 07:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 07:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 07:20:00,3,0.1,0.1,0.0,,eor,16.7,16.7
2559,2025-11-17 07:30:00,3,0.2,0.2,0.0,,eor,33.3,33.3
2559,2025-11-17 07:40:00,3,0.6,0.6,0.0,,eor,100.0,100.0
2559,2025-11-17 07:50:00,3,0.7,0.7,0.0,,eor,116.7,116.7
2559,2025-11-17 08:00:00,3,1.0,1.0,0.0,,eor,166.7,166.7
2559,2025-11-17 08:10:00,3,1.0,1.0,0.0,,eor,166.7,166.7
2559,2025-11-17 08:20:00,3,1.1,1.1,0.0,,eor,183.3,183.3
2559,2025-11-17 08:30:00,3,1.8,1.8,0.0,,eor,300.0,300.0
2559,2025-11-17 08:40:00,3,1.4,1.4,0.0,,eor,233.3,233.3
2559,2025-11-17 08:50:00,3,1.8,1.8,0.0,,eor,300.0,300.0
2559,2025-11-17 09:00:00,3,1.8,1.8,0.0,,eor,300.0,300.0
2559,2025-11-17 09:10:00,3,2.1,2.1,0.0,,eor,350.0,350.0
2559,2025-11-17 09:20:00,3,1.8,1.8,0.0,,eor,300.0,300.0
2559,2025-11-17 09:30:00,3,1.0,1.0,0.0,,eor,166.7,166.7
2559,2025-11-17 09:40:00,3,2.2,2.2,0.0,,eor,366.7,366.7
2559,2025-11-17 09:50:00,3,1.1,1.1,0.0,,eor,183.3,183.3
2559,2025-11-17 10:00:00,3,1.0,1.0,0.0,,eor,166.7,166.7
2559,2025-11-17 10:10:00,3,1.1,1.1,0.0,,eor,183.3,183.3
2559,2025-11-17 10:20:00,3,1.0,1.0,0.0,,eor,166.7,166.7
2559,2025-11-17 10:30:00,3,0.9,0.9,0.0,,eor,150.0,150.0
2559,2025-11-17 10:40:00,3,1.2,1.2,0.0,,eor,200.0,200.0
2559,2025-11-17 10:50:00,3,2.1,2.1,0.0,,eor,350.0,350.0
2559,2025-11-17 11:00:00,3,2.0,2.0,0.0,,eor,333.3,333.3
2559,2025-11-17 11:10:00,3,2.7,2.7,0.0,,eor,450.0,450.0
2559,2025-11-17 11:20:00,3,2.7,2.7,0.0,,eor,450.0,450.0
2559,2025-11-17 11:30:00,3,2.0,2.0,0.0,,eor,333.3,333.3
2559,2025-11-17 11:40:00,3,1.6,1.6,0.0,,eor,266.7,266.7
2559,2025-11-17 11:50:00,3,2.0,2.0,0.0,,eor,333.3,333.3
2559,2025-11-17 12:00:00,3,1.8,1.8,0.0,,eor,300.0,300.0
2559,2025-11-17 12:10:00,3,1.7,1.7,0.0,,eor,283.3,283.3
2559,2025-11-17 12:20:00,3,2.1,2.1,0.0,,eor,350.0,350.0
2559,2025-11-17 12:30:00,3,1.8,1.8,0.0,,eor,300.0,300.0
2559,2025-11-17 12:40:00,3,1.4,1.4,0.0,,eor,233.3,233.3
2559,2025-11-17 12:50:00,3,1.2,1.2,0.0,,eor,200.0,200.0
2559,2025-11-17 13:00:00,3,1.0,1.0,0.0,,eor,166.7,166.7
2559,2025-11-17 13:10:00,3,0.8,0.8,0.0,,eor,133.3,133.3
2559,2025-11-17 13:20:00,3,0.8,0.8,0.0,,eor,133.3,133.3
2559,2025-11-17 13:30:00,3,1.4,1.4,0.0,,eor,233.3,233.3
2559,2025-11-17 13:40:00,3,3.6,3.6,0.0,,eor,600.0,600.0
2559,2025-11-17 13:50:00,3,6.0,6.0,0.0,,eor,1000.0,1000.0
2559,2025-11-17 14:00:00,3,5.9,5.9,0.0,,eor,983.4,983.4
2559,2025-11-17 14:10:00,3,4.5,4.5,0.0,,eor,750.0,750.0
2559,2025-11-17 14:20:00,3,4.5,4.5,0.0,,eor,750.0,750.0
2559,2025-11-17 14:30:00,3,3.6,3.6,0.0,,eor,600.0,600.0
2559,2025-11-17 14:40:00,3,3.4,3.4,0.0,,eor,566.7,566.7
2559,2025-11-17 14:50:00,3,3.1,3.1,0.0,,eor,516.7,516.7
2559,2025-11-17 15:00:00,3,2.4,2.4,0.0,,eor,400.0,400.0
2559,2025-11-17 15:10:00,3,1.7,1.7,0.0,,eor,283.3,283.3
2559,2025-11-17 15:20:00,3,0.9,0.9,0.0,,eor,150.0,150.0
2559,2025-11-17 15:30:00,3,0.6,0.7,0.0,,eor,116.7,100.0
2559,2025-11-17 15:40:00,3,0.1,0.1,0.0,,eor,16.7,16.7
2559,2025-11-17 15:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 16:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 16:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 16:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 16:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 16:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 16:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 17:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 17:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 17:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 17:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 17:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 17:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 18:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 18:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 18:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 18:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 18:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 18:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 19:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 19:10:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 19:20:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 19:30:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 19:40:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 19:50:00,3,0.0,0.0,0.0,,eor,0.0,0.0
2559,2025-11-17 20:00:00,3,0.0,0.0,0.0,,eor,0.0,0.0
